EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,1,1,0.000000000000,0.000000000000,-8000.000000000000,982.670978260515,0.302485059284,1.000000000000,e+
0,2,1,0.726615458511,0.004899005015,-7909.320171831495,982.651492714312,0.431627734635,1.000000000000,e+
0,3,1,1.037144190812,0.006763461427,-7870.605422381318,982.643487758029,0.674209563098,1.000000000000,e+
0,4,1,1.625557520577,0.011704198870,-7797.883610234118,982.630645310705,0.728821695403,1.000000000000,e+
0,5,1,1.761495004818,0.009308170119,-7781.511871589587,982.607162940500,1.474564410029,1.000000000000,e+
0,6,1,3.627810830868,0.032507005788,-7557.951651584508,982.563790791599,1.574723083041,1.000000000000,e+
0,7,1,3.881451415811,0.045239859953,-7527.925914860260,982.554881843336,1.994358849059,1.000000000000,e+
0,8,1,4.957170969927,0.080094357045,-7402.126898149437,982.520908104256,2.529283974105,1.000000000000,e+
0,9,1,6.275636990536,0.080495821604,-7241.765821784285,982.456048524883,2.712614542160,1.000000000000,e+
0,10,1,6.724602489570,0.077478310183,-7186.806541459323,982.443891153823,3.061840453348,1.000000000000,e+
0,11,1,7.553830474916,0.052097109178,-7082.114548343719,982.424994188880,3.372722006560,1.000000000000,e+
0,12,1,8.295634745460,0.025542821262,-6988.917571910238,982.397952527106,3.659287598174,1.000000000000,e+
0,13,1,8.991854993263,-0.010193674628,-6903.010209024361,982.382448585939,3.803426277723,1.000000000000,e+
0,14,1,9.337359894547,-0.030449820159,-6859.799911870894,982.373759043840,3.907504887850,1.000000000000,e+
0,15,1,9.589000195497,-0.046023469257,-6828.598952365168,982.363703998797,4.235573265339,1.000000000000,e+
0,16,1,10.384943674458,-0.071869757535,-6730.249764534592,982.338179246589,4.253489265285,1.000000000000,e+
0,17,1,10.428587965600,-0.072674793974,-6724.878860985801,982.328908123888,4.986949941984,1.000000000000,e+
0,18,1,12.193982340399,-0.097204278325,-6505.000000000000,982.284498908260,5.007117515699,1.000000000000,e+
0,19,1,12.236098819866,-0.091159263269,-6498.954064035684,980.602474035878,5.020307171263,1.000000000000,e+
0,20,1,12.263037377650,-0.095969417688,-6495.000000000000,979.807299015465,5.024301289912,1.000000000000,e+
0,21,1,12.269277525151,-0.097133408954,-6493.802610341536,979.805849627943,6.638116054631,1.000000000000,e+
0,22,1,14.791372486573,-0.584082237774,-6010.000000000000,979.706742226566,6.671139322409,1.000000000000,e+
0,23,1,14.840239408714,-0.593695773353,-6000.100000000000,979.704055914222,6.671806458931,1.000000000000,e+
0,24,1,14.841220421695,-0.593856474494,-5999.900000000000,979.704055914222,6.687157386182,1.000000000000,e+
0,25,1,14.863773548335,-0.597580086770,-5995.297965181850,979.700511426125,6.704829715278,1.000000000000,e+
0,26,1,14.889717281620,-0.601637959653,-5990.000000000000,979.698581197973,7.384482299535,1.000000000000,e+
0,27,1,15.900740696456,-0.756661835560,-5786.247876216585,979.661195226631,7.605082127892,1.000000000000,e+
0,28,1,16.228860674548,-0.803983868524,-5720.114551343589,979.642282015966,8.019483153243,1.000000000000,e+
0,29,1,16.861886847945,-0.893549810367,-5595.881911321792,979.612494390922,8.305958013141,1.000000000000,e+
0,30,1,17.288279699772,-0.953481099828,-5510.000000000000,979.593810543957,8.338981299916,1.000000000000,e+
0,31,1,17.338486347408,-0.961992732438,-5500.100000000000,979.592094515069,8.339648437024,1.000000000000,e+
0,32,1,17.339503113022,-0.962149685249,-5499.900000000000,979.592094515069,8.349472241761,1.000000000000,e+
0,33,1,17.354528914244,-0.964410717711,-5496.954937032789,979.590036121335,8.372671730780,1.000000000000,e+
0,34,1,17.390304585804,-0.969477086668,-5490.000000000000,979.584989154858,8.414956257649,1.000000000000,e+
0,35,1,17.455603420508,-0.979604806962,-5477.323591708090,979.581492154466,8.447911071924,1.000000000000,e+
0,36,1,17.507239211814,-0.988032357440,-5467.444126810485,979.571742715453,8.742518558137,1.000000000000,e+
0,37,1,17.971154316679,-1.052716757262,-5379.124278465599,979.554544370467,8.786538443971,1.000000000000,e+
0,38,1,18.039321116556,-1.061107548566,-5365.927629209094,979.552074188515,9.365381547993,1.000000000000,e+
0,39,1,18.924002029850,-1.153398351401,-5192.397135506117,979.516532384277,9.484782143710,1.000000000000,e+
0,40,1,19.109073033040,-1.173834444815,-5156.602226568834,979.509408991093,9.610948900410,1.000000000000,e+
0,41,1,19.304484385111,-1.196817246134,-5118.778901374953,979.501140162885,9.664604647127,1.000000000000,e+
0,42,1,19.388204645988,-1.207022378226,-5102.693536476892,979.493611353049,9.738223203582,1.000000000000,e+
0,43,1,19.503784343488,-1.222198373049,-5080.623559345193,979.485248210412,9.973801442173,1.000000000000,e+
0,44,1,19.877792059451,-1.275236333985,-5010.000000000000,979.474324163740,10.006824780950,1.000000000000,e+
0,45,1,19.930915751802,-1.284164312740,-5000.100000000000,979.472270044495,10.007491919262,1.000000000000,e+
0,46,1,19.931998091145,-1.284341327753,-4999.900000000000,979.472270044495,10.040515265672,1.000000000000,e+
0,47,1,19.985573888638,-1.293103570913,-4990.000000000000,979.469913171655,10.267419402543,1.000000000000,e+
0,48,1,20.344803666070,-1.350505778607,-4921.976833092070,979.455855389842,10.582370356181,1.000000000000,e+
0,49,1,20.817109865640,-1.415109193435,-4827.558133337118,979.435905730322,10.611440180225,1.000000000000,e+
0,50,1,20.857799624320,-1.420016406691,-4818.843316922993,979.429636630965,10.967592093314,1.000000000000,e+
0,51,1,21.364505341126,-1.482924029497,-4712.072894883016,979.403314246829,11.641642792281,1.000000000000,e+
