track,1,e+,1,77,-11.444237,10.366600,-2383.930546,18.7333 ns ,37.0811 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,78,-12.086248,11.064430,-2167.075641,19.4567 ns ,45.3547 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,79,-12.431912,11.416762,-2057.859628,19.821 ns ,20.8988 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,80,-12.623487,11.601984,-2000.000000,20.014 ns ,7.74257 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,81,-12.847264,11.837126,-1929.126150,20.2504 ns ,12.0198 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,82,-12.950017,11.940105,-1897.012110,20.3575 ns ,6.6806 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,83,-13.121793,12.105512,-1844.767623,20.5318 ns ,10.3266 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,84,-13.304493,12.282851,-1788.363102,20.7199 ns ,12.1337 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,85,-13.411864,12.392783,-1755.419518,20.8298 ns ,11.217 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,86,-13.432394,12.413807,-1749.150878,20.8507 ns ,441.537 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,87,-13.751465,12.760186,-1647.128192,21.191 ns ,21.515 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,88,-13.884407,12.899328,-1605.543068,21.3297 ns ,7.44362 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,89,-14.526210,13.713048,-1367.116338,22.1251 ns ,49.8086 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,90,-14.677285,13.947369,-1293.050492,22.3721 ns ,13.4501 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,91,-15.031567,14.487500,-1115.134484,22.9656 ns ,31.583 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,92,-15.112754,14.609474,-1074.968141,23.0996 ns ,5.8299 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,93,-15.139379,14.649716,-1061.949070,23.143 ns ,3.77734 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,94,-15.265926,14.843351,-999.883469,23.35 ns ,13.1447 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,95,-22.711251,15.429544,-784.845777,24.0679 ns ,44.9102 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,96,-35.751485,15.758143,-639.090151,24.556 ns ,24.9102 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,97,-48.437267,15.976345,-539.143747,24.8921 ns ,18.6846 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,98,-54.878864,16.059526,-495.982639,25.0377 ns ,8.45384 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,99,-59.239424,16.114800,-468.753323,25.1297 ns ,4.75372 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,100,-73.449715,16.290681,-388.442186,25.4017 ns ,19.1072 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,101,-94.156452,16.523944,-287.829862,25.7444 ns ,15.8757 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,102,-94.368095,16.526048,-286.877945,25.7476 ns ,132.456 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,103,-95.353627,16.535982,-282.463004,25.7627 ns ,920.622 eV ,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,104,-120.516941,16.756709,-178.105077,26.1208 ns ,22.8296 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,105,-161.041381,17.002136,-34.723612,26.6179 ns ,31.2312 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,106,-172.958509,17.061208,3.282183,26.7507 ns ,10.5098 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,107,-235.018454,17.352240,179.630661,27.3744 ns ,37.8535 keV,eIoni,0.054341,0.000000,997.808455
