EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,2,324,2.973463890058,0.270662598943,-35.000000000000,0.707586922816,0.202141039717,0.000000000000,gamma
0,3,324,2.650334198547,2.931632155278,-30.000000000000,0.707586922816,0.238825473484,0.000000000000,gamma
0,4,324,2.023934596337,8.090026185210,-20.307303558491,0.000000000000,0.238825473484,0.000000000000,gamma
0,1,330,2.023934596337,8.090026185210,-20.307303558491,1.130574832816,0.238930526372,-1.000000000000,e-
0,2,330,2.030512685608,8.106901171052,-20.285827712058,0.510998910000,0.238930526372,-1.000000000000,e-
0,1,323,3.507293311957,-0.870136446781,-37.447338228002,0.272114562611,0.182431198246,0.000000000000,gamma
0,2,323,4.146469275397,-1.427738291018,-35.643341208653,0.000000000000,0.182431198246,0.000000000000,gamma
0,1,331,4.146469275397,-1.427738291018,-35.643341208653,0.695102472611,0.182454099068,-1.000000000000,e-
0,2,331,4.147537859064,-1.425870515661,-35.639214319798,0.510998910000,0.182454099068,-1.000000000000,e-
0,1,322,3.310424831295,-0.958075243623,-37.580919178369,0.985706294786,0.187714927890,0.000000000000,gamma
0,2,322,6.053125062450,0.301780238791,-35.242064247139,0.844347560680,0.188764792102,0.000000000000,gamma
0,3,322,6.253731216423,0.286806830785,-35.000000000000,0.844347560680,0.210450444249,0.000000000000,gamma
0,4,322,10.397386389472,-0.022478992755,-30.000000000000,0.844347560680,0.219714651094,0.000000000000,gamma
0,5,322,12.167574270182,-0.154607269275,-27.863977808501,0.297574931147,0.232388464502,0.000000000000,gamma
0,6,322,13.309934785003,3.231483749723,-29.154599450919,0.297574931147,0.240608748168,0.000000000000,gamma
0,7,322,14.033614098694,5.430290299384,-30.000000000000,0.297574931147,0.289226434036,0.000000000000,gamma
0,8,322,18.313711352460,18.434815503739,-35.000000000000,0.297574931147,0.301637679505,0.000000000000,gamma
0,9,322,19.406345374358,21.754643496994,-36.276412610644,0.000000000000,0.301637679505,0.000000000000,gamma
0,1,334,19.406345374358,21.754643496994,-36.276412610644,0.720562841147,0.301664403811,-1.000000000000,e-
0,2,334,19.404696531054,21.757983517069,-36.280659066334,0.510998910000,0.301664403811,-1.000000000000,e-
0,1,333,12.167574270182,-0.154607269275,-27.863977808501,1.057771539534,0.219803839812,-1.000000000000,e-
0,2,333,12.178916191351,-0.162326208249,-27.845007873534,0.510998910000,0.219803839812,-1.000000000000,e-
0,1,332,6.053125062450,0.301780238791,-35.242064247139,0.652357644106,0.187731748432,-1.000000000000,e-
0,2,332,6.054438105958,0.304604744949,-35.242416774617,0.510998910000,0.187731748432,-1.000000000000,e-
